PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Brandt, M; Tucker, CJ; Kariryaa, A; Rasmussen, K; Abel, C; Small, J; Chave, J; Rasmussen, LV; Hiernaux, P; Diouf, AA; Kergoat, L; Mertz, O; Igel, C; Gieseke, F; Schöning, J; Li, SZ; Melocik, K; Meyer, J; Sinno, S; Romero, E; Glennie, E; Montagu, A; Dendoncker, M; Fensholt, R				Brandt, Martin; Tucker, Compton J.; Kariryaa, Ankit; Rasmussen, Kjeld; Abel, Christin; Small, Jennifer; Chave, Jerome; Rasmussen, Laura Vang; Hiernaux, Pierre; Diouf, Abdoul Aziz; Kergoat, Laurent; Mertz, Ole; Igel, Christian; Gieseke, Fabian; Schoning, Johannes; Li, Sizhuo; Melocik, Katherine; Meyer, Jesse; Sinno, Scott; Romero, Eric; Glennie, Erin; Montagu, Amandine; Dendoncker, Morgane; Fensholt, Rasmus			An unexpectedly large count of trees in the West African Sahara and Sahel	NATURE												A large proportion of dryland trees and shrubs (hereafter referred to collectively as trees) grow in isolation, without canopy closure. These non-forest trees have a crucial role in biodiversity, and provide ecosystem services such as carbon storage, food resources and shelter for humans and animals(1,2). However, most public interest relating to trees is devoted to forests, and trees outside of forests are not well-documented(3). Here we map the crown size of each tree more than 3 m(2) in size over a land area that spans 1.3 million km(2) in the West African Sahara, Sahel and sub-humid zone, using submetre-resolution satellite imagery and deep learning(4). We detected over 1.8 billion individual trees (13.4 trees per hectare), with a median crown size of 12 m(2), along a rainfall gradient from 0 to 1,000 mm per year. The canopy cover increases from 0.1% (0.7 trees per hectare) in hyper-arid areas, through 1.6% (9.9 trees per hectare) in arid and 5.6% (30.1 trees per hectare) in semi-arid zones, to 13.3% (47 trees per hectare) in sub-humid areas. Although the overall canopy cover is low, the relatively high density of isolated trees challenges prevailing narratives about dryland desertification(5-7), and even the desert shows a surprisingly high tree density. Our assessment suggests a way to monitor trees outside of forests globally, and to explore their role in mitigating degradation, climate change and poverty.					Mertz, Ole/M-2482-2014; Fensholt, Rasmus/L-7951-2014; Dendoncker, Morgane/JPL-0834-2023; Brandt, Martin/E-4598-2015	Mertz, Ole/0000-0002-3876-6779; Fensholt, Rasmus/0000-0003-3067-4527; Dendoncker, Morgane/0000-0002-3240-0100; Brandt, Martin/0000-0001-9531-1239; Romero, Eric/0000-0002-6722-4477; Tucker, Compton/0000-0002-4366-112X; Abel, Christin/0000-0001-8938-4124; Kariryaa, Ankit/0000-0001-9284-7847; Melocik, Katherine/0000-0002-6146-877X; Rasmussen, Laura Vang/0000-0001-7786-6783; Diouf, Abdoul Aziz/0000-0002-2918-6211; Li, Sizhuo/0000-0001-9583-7230													0028-0836	1476-4687				NOV 5	2020	587	7832					78	+		10.1038/s41586-020-2824-5	http://dx.doi.org/10.1038/s41586-020-2824-5								33057199					WOS:000621036900001
J	Ding, DY; Feng, H; Zhao, Y; Hill, RL; Yan, HM; Chen, HX; Hou, HJ; Chu, XS; Liu, JC; Wang, NJ; Zhang, TB; Dong, QG				Ding, Dianyuan; Feng, Hao; Zhao, Ying; Hill, Robert Lee; Yan, Huimin; Chen, Haixin; Hou, Huijing; Chu, Xiaosheng; Liu, Jianchao; Wang, Naijiang; Zhang, Tibin; Dong, Qinge			Effects of continuous plastic mulching on crop growth in a winter wheat-summer maize rotation system on the Loess Plateau of China	AGRICULTURAL AND FOREST METEOROLOGY												The use of plastic mulching is considered to be a primary solution to improve crop productivity in dryland farming of northwest China. However, the interaction of this management practice on cereal crop growth and environment factors is not clearly understood. Based on a three rotation cycles field experiment from 2013 to 2016, this study, based on the logistic equation, tried to quantify the impacts of continuous plastic mulching (PM) on the crop growth dynamics in a winter wheat (Triticwn aestivum L.) and summer maize (Zea mays L.) rotation system on the Loess Plateau, northwest China. The results showed that the logistic equation did well in the characterization of wheat and maize growth dynamics with its characteristic parameter (e.g., inflection points). Both in wheat and maize growth seasons, the plant height accumulation occurred earlier than the aboveground biomass accumulation. In comparison to the crop growth under the non-mulched treatment, the acceleration effects of PM treatment on the crop growth continued to be enhanced when the apical meristem was underground. For wheat, the improved soil hydrothermal conditions under the PM treatment effectively accelerated the wheat leaves' appearance and the tiller nodes development, which increased the final spike number and grain yields. For maize, because of the greater radiation and water use efficiency during the maize growth seasons, the PM treatment increased the maize kernels per spike and the thousand-seed weight, and significantly improved maize yields. Attributable to improved soil hydrothermal conditions and beneficial interactions between the crop growth and the external environment, the PM treatment significantly improved crop production and increased resource use efficiency, which may greatly contribute to the sustainability of local dryland farming.					cheng, shu/IZE-4788-2023; zhao, ying/ISA-2502-2023	Zhao, Ying/0000-0003-0346-5631													0168-1923	1873-2240				JUN 15	2019	271						385	397		10.1016/j.agrformet.2019.03.013	http://dx.doi.org/10.1016/j.agrformet.2019.03.013													WOS:000468709200035
J	Bastida, F; Laleh, KM; Gonzalez-Andujar, JL				Bastida, Fernando; Laleh, Kambiz Mootab; Gonzalez-Andujar, Jose L.			Using air thermal time to predict the time course of seedling emergence of <i>Avena sterilis</i> subsp. <i>sterilis</i> (sterile oat) under Mediterranean climate	AIMS AGRICULTURE AND FOOD												Avena sterilis subsp. sterilis (sterile oat) is a troublesome grass weed of winter cereals both in its native range encompassing the Mediterranean up to South Asia, and in regions of America, Northern Europe and Australia where it is introduced. A better understanding of seedling emergence patterns of this weed in cereal fields can help control at early growth stages benefiting efficacy under a changing climate. With this aim, the objective of this research was to develop and validate a field emergence model for this weed based on cumulative air thermal time (CTT, degrees C day). Experiments for model setting and evaluation were carried out in experimental and commercial fields in southern Spain. Two alternative models, Gompertz and Weibull, were compared for their ability to represent emergence time course. The Weibull model provided the best fit to the data. Evaluation through independent experiments showed good model performance in predicting seedling emergence. According to the developed model, the onset of emergence takes place at 130 CTT, and 50% and 90% emergence is achieved at 448 and 632 CTT, respectively. Results indicate that this model could be useful for growers as a tool for decision-making in A. sterilis control.					BASTIDA, FERNANDO/IST-5686-2023; Bastida, Fernando/H-7191-2015														2471-2086						2022	7	2					241	249		10.3934/agrfood.2022015	http://dx.doi.org/10.3934/agrfood.2022015													WOS:000791831100001
J	Zhang, P; Wei, T; Han, QF; Ren, XL; Jia, ZK				Zhang, Peng; Wei, Ting; Han, Qingfang; Ren, Xiaolong; Jia, Zhikuan			Effects of different film mulching methods on soil water productivity and maize yield in a semiarid area of China	AGRICULTURAL WATER MANAGEMENT												Film mulching has been used widely to improve field productivity in rainfed agricultural ecosystems in semiarid areas of China. During 2013-2016, we evaluated the effects of different film mulching methods on soil water, water productivity, crop yield, and economic benefits in a semiarid area of southern Ningxia, China. Five treatments were tested: (i) a control method consisting of conventional flat planting without mulching (CK); (ii) alternate mulching and bare rows without ridges and planting in mulched rows (P); (iii) maize planted in furrows separated by consecutive plastic film-mulched ridges (S); (iv) maize planted in furrows separated by alternating large and small plastic film-mulched ridges (D); and (v) maize, planted in furrows with large plastic film-mulched ridges alternating with flat plastic film-mulched spaces (R). After four years of continuous treatment, the results indicated that D and S treatments significantly increased soil water content at depths of 0-200 cm during the early growth stage, but the increases in the soil water content were lower later in the maize growth process. The grain yield increases were affected by the different hydrothermal conditions in various years. On average, mulching increased grain yield by 31.33 %, and biomass accumulation by 22.48 %. Across four seasons, film mulching significantly (P < 0.05) increased water use efficiency and precipitation use efficiency, especially in D by 34.56 % and 43.09 %, and S by 35.25 % and 42.79 %, respectively. Mulching changed the crop water consumption characteristics, and resulted in higher crop water productivity due to an improved hydro-thermal balance, especially during the vegetative (30-90 days) and pre-reproductive (90-120 days) growth stages, which may account for yield increase effects in this system. In addition, the results suggested that the mulching system achieves higher economic returns than CK, especially the S treatment (7538 (sic) ha(-1), representing an average of 29.19 % higher than CK.). The S treatment could serve as a promising adaptive management method for increasing maize productivity to cope with food security and climate change in this semi-arid area with limited and erratic precipitation.																			0378-3774	1873-2283				NOV 1	2020	241								106382	10.1016/j.agwat.2020.106382	http://dx.doi.org/10.1016/j.agwat.2020.106382													WOS:000566861800001
J	Feng, W; Zhang, YQ; Yan, R; Lai, ZR; Qin, SG; Sun, YF; She, WW; Liu, Z				Feng, Wei; Zhang, Yuqing; Yan, Ru; Lai, Zongrui; Qin, Shugao; Sun, Yanfei; She, Weiwei; Liu, Zhen			Dominant soil bacteria and their ecological attributes across the deserts in northern China	EUROPEAN JOURNAL OF SOIL SCIENCE												Soils harbour highly diverse bacterial communities that are essential for nutrient cycling and carbon storage. However, this diversity impedes the efforts to characterize individual taxa and their ecological attributes. In particular, comprehensive assessments of soil bacterial communities in drylands in China are limited. In this study, soil samples were collected across 12 deserts, covering four climatic regions (dry sub-humid, semi-arid, arid and hyper-arid) in northern China to examine the dominant phylotypes, and their environmental preferences and functional traits. Only 3.2% of the bacterial phylotypes (913 phylotypes) were dominant. These dominant phylotypes can be grouped into six major ecological clusters based on high pH, high elevation, low aridity index, high aridity index, low mean annual temperature and low soil water content, each with multiple phyla. Based on the association between diversity indexes for dominant and subdominant phylotypes, these dominant bacteria might be the drivers or indicators of key soil processes across desert soils in northern China. Genes involved in carbon fixation and decomposition and nitrogen metabolism varied across desert soils, suggesting functional differences. These findings provide deeper insights into soil bacterial communities, which are critical for forecasting the ecological consequences of ongoing global environmental change and for a better mechanistic understanding of the biogeochemical cycle. Highlights 3.2% of the bacterial phylotypes were dominant across 12 deserts in northern China. The dominant phylotypes were grouped into six major ecological clusters. Carbon fixation, decomposition and nitrogen metabolism genes varied across desert soils. Some northern China desert soils might undergo nitrogen and carbon loss in the near future.					Sun, Yanfei/I-7946-2018; She, Weiwei/P-4164-2015	Sun, Yanfei/0000-0003-0085-1545; She, Weiwei/0000-0002-0911-9169; Zhang, Yuqing/0000-0003-2802-9641													1351-0754	1365-2389				MAY	2020	71	3					524	535		10.1111/ejss.12866	http://dx.doi.org/10.1111/ejss.12866		AUG 2019											WOS:000481200600001
J	Sorensen, RB; Lamb, MC				Sorensen, Ronald B.; Lamb, Marshall C.			Three Soil Water Potential Strategies to Schedule Irrigation Events using S3DI in Cotton	JOURNAL OF COTTON SCIENCE												Scheduling irrigation events in the humid Southeast can be challenging due to unreliable rainfall patterns. The objective of this study was to evaluate three water potential strategies for scheduling irrigation events in cotton (Gossypium hirsutum L.) using shallow subsurface drip irrigation (S3DI) with respect to lint yield and quality, irrigation water-use efficiency (IWUE), and value water-use efficiency (VWUE). Research was conducted in 2012 through 2016 in southwest Georgia, U.S. using an S3DI system. Water potential sensors were installed at 25- and 50-cm soil depth. Irrigation treatments and events occurred when the average water potential values were: -40 kPa (treatment I1), -70 kPa (treatment I2), -70/-40/-60 kPa (treatment I3) (emergence to 1st square/1st square to 1st cracked boll/1st cracked boll to defoliation) and a dryland control. All irrigated treatments had higher yield (1975 kg ha(-1)) than dryland (987 kg ha(-1)) except during 2013 (wet year). When 2013 data was deleted, there was no lint yield difference across years (p = 0.07) or across irrigation treatments (p = 0.06). Irrigation treatments I2 and I3 applied 170 mm less irrigation water compared to I1. There were differences in lint quality by irrigation treatment and year, but quality values were within acceptable ranges little or no price deductions. Dry year IWUE for treatments I2 and I3 averaged 3.1 kg lint mm(-1) compared with I1 at 2.2 kg lint mm(-1). For VWUE, both I2 and I3 had 44% greater value per unit of irrigation applied compared with I1. Either I2 or I3 can be used for scheduling irrigation events efficiently and economically.																			1523-6919	1524-3303					2019	23	1					14	20																WOS:000504897100003
J	Cheng, S; Xing, ZP; Tian, C; Liu, MZ; Feng, Y; Zhang, HC				Cheng, Shuang; Xing, Zhipeng; Tian, Chao; Liu, Mengzhu; Feng, Yuan; Zhang, Hongcheng			Effects of tillage method on the carbon footprint, energy budget, and net ecosystem economic efficiency of rice fields	FRONTIERS IN SUSTAINABLE FOOD SYSTEMS												Biaxial rotary tillage is considered an effective approach for enhancing the structure of soil in rice fields. There are few reports on the effects of biaxial rotary tillage on the carbon footprint (CF), energy budget, and net ecosystem economic efficiency (NEEB) of rice fields. Here, we evaluated the effects of dryland biaxial rotary tillage (DBRT), as well as two traditional tillage methods, dryland and paddy field in uniaxial rotary tillage (DPURT) and paddy field in uniaxial rotary tillage (PURT), on the CF, energy budget, and NEEB of rice production to clarify the economic and ecological utility of DBRT. The tillage depth was 9.5-15.4% higher under DBRT than under DPURT and PURT (p < 0.05). The soil bulk density was 5.4-12.1% lower under DBRT than under DPURT and PURT. The rice grain yield was 7.6-8.7% and 17.7-19.1% higher under DBRT than under DPURT and PURT, respectively (p < 0.05). The total global warming potential was 7.6-10.6% and 17.0-20.4% lower under DBRT than under DPURT and PURT, respectively (p < 0.05). The CF was 17.7-18.9% and 35.4-36.1% lower under DBRT than under DPURT and PURT, respectively. The energy use efficiency was 8.7-10.4% and 16.4-18.3% higher under DBRT than under DPURT and PURT, respectively. The NEEB were 13.2-15.7% and 28.6-32.1% higher under DBRT than under DPURT and PURT, respectively. In summary, DBRT is beneficial for increasing rice yield and reducing greenhouse gas emissions, thereby improving the economic and ecological benefits of rice.																				2571-581X				APR 25	2023	7								1169886	10.3389/fsufs.2023.1169886	http://dx.doi.org/10.3389/fsufs.2023.1169886													WOS:000983550700001
J	Yu, HP; Zhang, Q; Wei, Y; Liu, CX; Ren, Y; Yue, P; Zhou, J				Yu, Haipeng; Zhang, Qiang; Wei, Yun; Liu, Chenxi; Ren, Yu; Yue, Ping; Zhou, Jie			Bias-corrections on aridity index simulations of climate models by observational constraints	INTERNATIONAL JOURNAL OF CLIMATOLOGY												Aridity Index (AI) indicates the balance between water supply and water demand on the atmosphere-land interface. Despite continuous improvements, coupled climate models still have significant systematic errors in simulating AI in terms of temporal and spatial variabilities. One of the approaches to bias-correct simulations is extracting the linear relationship between historical observations and model outputs by utilizing the empirical orthogonal function (EOF). In this study, the methodology of ensemble EOF-based bias-correction by observational constraints is developed based on previous bias-correction approach, with the improvement on seeking the optimal combinations of the leading modes with sensitivity test and replacing the certain correction with the ensemble means of optimal members. In verification, the ensemble mean of Coupled Model Intercomparison Project phase 5 (CMIP5-EM) is bias-corrected towards the CPC/GLDAS observations, and the extracted leading modes present high correlations with internal climate variability. By cross-validation and posteriori independent validation of hindcasts over the historical period (1948-2005), the ensemble EOF-based bias-correction could better present spatial patterns compared to the CMIP5-EM after systematic bias-correction, as indicated by the anomaly correlation and the root mean square error. The verifications also indicate that the temporal variability in aridity over different dryland regions is much closer to that in the observations and that the dryland subtype changes are improved significantly by bias-corrections. Besides, another observational dataset of UDel/CRU is applied to assess the uncertainty on different datasets and the improvement on skill scores is robust. The above results verify that the ensemble EOF-based bias-corrections provide better reference for assessing and projecting global aridity changes by climate models.					Wei, Yun/ABB-4011-2021; Yu, Haipeng/D-4511-2015; Liu, Zhipeng/IUM-2978-2023	Wei, Yun/0000-0002-2965-1881; Yu, Haipeng/0000-0002-9333-2359													0899-8418	1097-0088				FEB	2022	42	2					889	907		10.1002/joc.7279	http://dx.doi.org/10.1002/joc.7279		JUL 2021											WOS:000673992400001
J	Wei, NC; Zhang, SQ; Liu, Y; Wang, J; Wu, BB; Zhao, JJ; Qiao, L; Zheng, XW; Wang, JL; Zheng, J				Wei, Naicui; Zhang, ShengQuan; Liu, Ye; Wang, Jie; Wu, Bangbang; Zhao, Jiajia; Qiao, Ling; Zheng, Xingwei; Wang, Juanling; Zheng, Jun			Genome-wide association study of coleoptile length with Shanxi wheat	FRONTIERS IN PLANT SCIENCE												In arid and semi-arid regions, coleoptile length is a vital agronomic trait for wheat breeding. The coleoptile length determines the maximum depth that seeds can be sown, and it is critical for establishment of the crop. Therefore, identifying loci associated with coleoptile length in wheat is essential. In the present study, 282 accessions from Shanxi Province representing wheat breeding for the Loess Plateau were grown under three experimental conditions to study coleoptile length. The results of phenotypic variation indicated that drought stress and light stress could lead to shortening of coleoptile length. Under drought stress the growth rate of environmentally sensitive cultivars decreased more than insensitive cultivars. The broad-sense heritability (H-2) of BLUP (best linear unbiased prediction) under various conditions showed G x E interaction for coleoptile length but was mainly influenced by heredity. Correlation analysis showed that correlation between plant height-related traits and coleoptile length was significant in modern cultivars whereas it was not significant in landraces. A total of 45 significant marker-trait associations (MTAs) for coleoptile length in the three conditions were identified using the 3VmrMLM (3 Variance-component multi-locus random-SNP-effect Mixed Linear Model) and MLM (mixed linear model). In total, nine stable genetic loci were identified via 3VmrMLM under the three conditions, explaining 2.94-7.79% of phenotypic variation. Five loci on chromosome 2B, 3A, 3B, and 5B have not been reported previously. Six loci had additive effects toward increasing coleoptile length, three of which are novel. Molecular markers for the loci with additive effects on coleoptile length can be used to breed cultivars with long coleoptiles.																			1664-462X					SEP 21	2022	13								1016551	10.3389/fpls.2022.1016551	http://dx.doi.org/10.3389/fpls.2022.1016551								36212294					WOS:000864673900001
J	Chen, QW; Liu, MJ; Lyu, J; Li, GQ; Otsuki, K; Yamanaka, N; Du, S				Chen, Qiu-Wen; Liu, Mei-Jun; Lyu, Jinlin; Li, Guoqing; Otsuki, Kyoichi; Yamanaka, Norikazu; Du, Sheng			Characterization of dominant factors on evapotranspiration with seasonal soil water changes in two adjacent forests in the semiarid Loess Plateau	JOURNAL OF HYDROLOGY												Evapotranspiration is an essential process of ecosystem water consumption and is controlled by meteorological factors and soil water conditions. In this study, evapotranspiration based on soil water budget was investigated with respect to major influencing factors during the growing seasons of 2012-2015 for two adjacent forest communities in the semiarid Loess Plateau region: a natural secondary forest dominated by oak (Quercus liao-tungensis) and a plantation of exotic black locust (Robinia pseudoacacia). Based on the combination of precipi-tation, soil water storage, and evapotranspiration dynamics, four distinct periods were differentiated to explore the evapotranspiration response to the main meteorological factors. The correlation matrixes showed that, in most investigated days, evapotranspiration was limited by soil water storage, while an increase in soil water storage shifted dominance from water-related to energy-related factors. The stepwise regression of >= 5-day dry events in each period had a better fitness when paired with the relationship between the summations of evapotranspiration and dominant factors (R2 > 0.7, p < 0.01 for all) than the stepwise results for daily averages. A receiver operating characteristic (ROC) curve was applied to validate the division and determine thresholds. All divisions were thoroughly validated, and the soil water storage thresholds of the black locust (120.2 mm and 150.7 mm) were higher than those of the oak (105.8 mm and 137.9 mm). Our results suggest that the oak had an adaptive water consumption strategy, while the black locust had a higher sensitivity to soil water insufficiency. The method for determining the threshold of soil water storage to separate the dominant factors of evapo-transpiration was validated. The approach may be applied to other semiarid forest communities with distinct evapotranspiration response patterns.					Li, Guo/JNR-1700-2023; DU, SHENG/A-7528-2008; yang, zhuo/JPK-3133-2023	DU, SHENG/0000-0002-5580-399X; 													0022-1694	1879-2707				OCT	2022	613		B						128427	10.1016/j.jhydrol.2022.128427	http://dx.doi.org/10.1016/j.jhydrol.2022.128427		SEP 2022											WOS:000862330100001
J	Xu, HM; Li, YY; Shi, H				Xu, H. M.; Li, Y. Y.; Shi, H.			Plasticity of Leaf Hydraulic Conductance in Maize in Response to Varying Nitrogen and Water Supplies	RUSSIAN JOURNAL OF PLANT PHYSIOLOGY												The availabilities of nitrogen (N) and water are two important environmental factors affecting crop growth and productivity in the dryland farming, how they affected leaf water transport capabilities, a bottleneck of whole-plant water transport, was seldom studied. So, the effects of different N and water supplies on leaf hydraulic conductance (K-leaf) in maize (Zea mays L.) were studied by a pot experiment, K-leaf, leaf gas exchange, vein traits and other physio-anatomical traits were measured. We found K-leaf was strongly coupled to leaf gas exchange (net photosynthetic rate, P-n, and stomatal conductance, g(s)) and whole-plant performance under varying N and water supplies. Long-term N supply had a greater impact than irrigation on K-leaf, P-n and g(s) due to the type and duration of stress, and the N and water treatments did not interact with these physiological parameters. K-leaf was related positively with the xylem conduit diameter of large longitudinal veins, the proportion of minor-vein length and interveinal distance of large and intermediate longitudinal veins, and negatively with the density of the major veins, and the interveinal distance of the transverse veins. The higher K-leaf under ambient N and water supply was also associated with larger leaf area, leaf mass per area and N content per leaf area and with an improved status of leaf water, which partly enhanced the vein traits responsible for the higher K-leaf. These results are helpful to understand leaf hydraulic strategy in adapting to long-term resource deficiency.																			1021-4437	1608-3407				JAN	2021	68	1					136	146		10.1134/S1021443721010192	http://dx.doi.org/10.1134/S1021443721010192													WOS:000618210900014
J	Li, SY; Wang, C; Yang, SS; Chen, WM; Li, GQ; Luo, W; Wei, GH; Chen, C				Li, Shuyue; Wang, Chang; Yang, Shanshan; Chen, Weimin; Li, Guoqiang; Luo, Wen; Wei, Gehong; Chen, Chun			Determining the contribution of microbiome complexity to the soil nutrient heterogeneity of fertile islands in a desert ecosystem	SCIENCE OF THE TOTAL ENVIRONMENT					9th International Symposium on Wetland Pollutant Dynamics and Control (WETPOL)	SEP 13-17, 2021	ELECTR NETWORK	Univ Nat Resources & Life Sci				"Fertile islands" are known as hotspots of soil nutrient spatial heterogeneity in dryland ecosystems. Although soil mi-croorganisms play critical functional roles in nutrient capture and cycling within fertile islands, our understanding of polymicrobial community roles in regulating soil nutrient distribution in fertile islands remains limited. Herein, we aim to clarify the relationships between the complexity of soil microbial (bacterial, archaeal and fungal) communities and the nutrient distribution around fertile islands. Soil samples were collected along vertical profiles at varying depths in three patches under the canopy of Hedysarum scoparium (CENTRE), at the edge (EDGE) of the canopy and outside (OUTSIDE) the canopy in an area of flowing sand. All the three microbiota have showed spatial heterogeneity around the fertile islands. Among them, bacteria had the most significant heterogeneity, and bacterial community assembly was dominated by deterministic processes. Microbial interaction patterns also showed spatial heterogeneity among different patches. More interaction complexity within microbiota was found in the bacteria in the CENTRE patch and in the fungi in the OUTSIDE patch. In addition, the proportions of among-kingdom connections were reduced under the canopies. Bacteria had the highest connectivity and centrality in the polymicrobial networks and were the most important predictor of polymicrobial interaction complexity, which may have contributed to the distribution of soil nutrients. The random forest (RF) model provided evidence that bacterial beta-diversity and the polymicrobial network complexity index can be optimal predictors of the soil multinutrient cycling index. Our study highlighted the responses of bacteria and polymicrobial interactions to fertile islands and their importance in driving soil nutrient het-erogeneity. This information will help in managing soil microorganisms to provide dryland ecosystem services.					zhou, yang/JED-3951-2023														0048-9697	1879-1026				JAN 20	2023	857		1						159355	10.1016/j.scitotenv.2022.159355	http://dx.doi.org/10.1016/j.scitotenv.2022.159355		OCT 2022						36240927					WOS:000875703500002
J	Gu, Q; Zheng, H; Yao, L; Wang, M; Ma, MG; Wang, XF; Tang, XG				Gu, Qing; Zheng, Hui; Yao, Li; Wang, Min; Ma, Mingguo; Wang, Xufeng; Tang, Xuguang			Performance of the Remotely-Derived Products in Monitoring Gross Primary Production across Arid and Semi-Arid Ecosystems in Northwest China	LAND												As an important component to quantify the carbon budget, accurate evaluation of terrestrial gross primary production (GPP) is crucial for large-scale applications, especially in dryland ecosystems. Based on the in situ data from six flux sites in northwestern China from 2014 to 2016, this study compares seasonal and interannual dynamics of carbon fluxes between these arid and semi-arid ecosystems and the atmosphere. Meanwhile, the reliability of multiple remotely-derived GPP products in representative drylands was examined, including the Breathing Earth System Simulator (BESS), the Moderate Resolution Imaging Spectroradiometer (MODIS) and data derived from the OCO-2 solar-induced chlorophyll fluorescence (GOSIF). The results indicated that the carbon fluxes had clear seasonal patterns, with all ecosystems functioning as carbon sinks. The maize cropland had the highest GPP with 1183 g C m(-2)y(-1). Although the net ecosystem carbon exchange (NEE) in the Tamarix spp. ecosystem was the smallest among these flux sites, it reached 208 g C m(-2)y(-1). Furthermore, distinct advantages of GOSIF GPP (with R-2=0.85-0.98, and RMSE=0.87-2.66 g C m(-2)d(-1)) were found with good performance. However, large underestimations in three GPP products existed during the growing seasons, except in grassland ecosystems. The main reasons can be ascribed to the uncertainties in the key model parameters, including the underestimated light use efficiency of the MODIS GPP, the same coarse land cover product for the BESS and MODIS GPP, the coarse gridded meteorological data, and distribution of C-3 and C-4 plants. Therefore, it still requires more work to accurately quantify the GPP across these dryland ecosystems.					OCO, OCO/GVS-4314-2022; Wang, Xufeng/AAG-9884-2021; Mingguo, Ma/A-8087-2013; Wang, Xufeng/AAZ-1780-2021	Wang, Xufeng/0000-0003-3591-4091; 														2073-445X				SEP	2020	9	9							288	10.3390/land9090288	http://dx.doi.org/10.3390/land9090288													WOS:000580301600001
J	Su, BW; Gao, C; Ji, JC; Zhang, H; Zhang, YL; Mouazen, AM; Shao, SS; Jiao, H; Yi, SW; Li, SF				Su, Baowei; Gao, Chao; Ji, Jiachen; Zhang, Huan; Zhang, Yalu; Mouazen, Abdul M.; Shao, Shuangshuang; Jiao, He; Yi, Shuangwen; Li, Shengfeng			Soil bacterial succession with different land uses along a millennial chronosequence derived from the Yangtze River flood plain	SCIENCE OF THE TOTAL ENVIRONMENT												Wetlands reclamation has been a traditional and effective practice for obtaining new land to alleviate the pressure induced by population growth. However, the evolution of soil-dwelling microorganisms along with reclamation and the potential influence of land-use patterns on them remain unclear. In this study, a soil chronosequence derived from Yangtze River sediments was established, comprising of circa 0, 60, 160, 280, 2000, and 3000 years, to examine the succession of soil bacterial communities across different land uses. Our analysis revealed obvious development in soil properties and orderly bacterial succession along reclamation gradients. Over time, reclaimed land suffered from varying degrees of abundance loss and biodiversity simplification, with dryland being the most sensitive to reclamation duration changes, whereas woodland and paddies showed slight reductions. Bacterial communities tended to shift from oligotrophs (K-strategist) to copiotrophs (rstrategist) at the phylum level as reclamation proceeded for all land use types. The relative abundance of certain bacterial functional groups associated with the carbon (C) and nitrogen (N) cycles were significantly increased, including those involved in Aerobic chemoheterotrophy, Chitinolysis, Nitrate reduction, Nitrate respiration, and Ureolysis, while other groups, such as those related to Fermentation, Methylotrophy, Nitrification, and Hydrocarbon degradation, exhibited decreased expression. Notably, prolonged reclamation can also trigger ecological issues in soil, including a continuous increase of predatory/exoparasitic bacteria in dryland and woodland, as well as a significant increase in pathogenic bacteria during the later stages in paddy fields. Overall, our study identified the impact of long-term reclamation on soil bacterial communities and functional groups, providing insight into the development of land-use-oriented ecological protection strategies.																			0048-9697	1879-1026				JAN 15	2024	908								168531	10.1016/j.scitotenv.2023.168531	http://dx.doi.org/10.1016/j.scitotenv.2023.168531		NOV 2023						37963526					WOS:001115383200001
