PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Guo, R; Qian, R; Yang, L; Khaliq, A; Han, F; Hussain, S; Zhang, P; Cai, T; Jia, ZK; Chen, XL; Ren, XL				Guo, Ru; Qian, Rui; Yang, Ling; Khaliq, Abdul; Han, Fei; Hussain, Sadam; Zhang, Peng; Cai, Tie; Jia, Zhikuan; Chen, Xiaoli; Ren, Xiaolong			Interactive Effects of Maize Straw-Derived Biochar and N Fertilization on Soil Bulk Density and Porosity, Maize Productivity and Nitrogen Use Efficiency in Arid Areas	JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION												Many of published studies have focused on the application of organic amendments such as straw and biochar to dryland agricultural soils with respect to soil properties, crop production, and soil carbon sequestration. Nevertheless, the relative effects of straw and straw-derived biochar application on soil structure, water and fertilizer use efficiency, and yield of maize under drip irrigation are yet to be explored. A 2-year field experiment was conducted to evaluate the influence of straw and biochar application on soil bulk density, soil porosity, and hydro-physical properties and to optimize an agronomic strategy for enhancing maize productivity and water and nitrogen utilization efficiency in arid areas. Three straw incorporation methods, (i) no straw incorporation (T), (ii) straw incorporation (S), and (iii) straw-derived biochar application (B), and four nitrogen fertilizer rates, (i) no nitrogen application (N-0), (ii) medium nitrogen (N-225, 225 kg ha(-1)), (iii) traditional nitrogen (N-300, 300 kg ha(-1)), and (iv) high nitrogen (N-375, 375 kg ha(-1)), were used as treatments. Our results indicated that both S and B improved soil structure (soil porosity) and water storage in 0-60 cm soil profile. Compared with T, the average grain yield increased by 3.7-7.1% and 5.8-15.6% under S and B treatments, respectively, while water use efficiency (WUE) was improved by 2.0-13.0% and 6.2-17.5%. Compared to S, B effectively improved the soil structure, soil water consumption from deep layers (80-200 cm), and dry matter accumulation at later growth stage (V12-R6). Nitrogen application significantly enhanced the water consumption in 0-200 cm soil layer and increased straw and grain yield, which increased with increasing the N rates. A positive interactive effect between straw incorporation methods and nitrogen application rates was observed. Under straw-derived biochar application, medium dose of N recorded significantly the highest grain yield (average 13.78 t ha(-1)), WUE (average 21.2 kg ha(-1) mm(-1)), and nitrogen agronomic efficiency (NAE) in comparison with T with traditional N application rate. Straw-derived biochar application with 225 kg ha(-1) N could be an efficient strategy leading to improved water and N use efficiency and productivity of spring maize under drip irrigation. However, due to the high economic input of biochar compared with straw, widespread use of biochar in agriculture still needs more institutional and technical support.					Hussain, Sadam/AAR-7205-2020; Hussain, Saddam/H-3489-2019	Hussain, Sadam/0000-0002-2684-6368; Hussain, Saddam/0000-0002-0895-1287; Guo, Ru/0000-0001-8323-2269													0718-9508	0718-9516				DEC	2022	22	4					4566	4586		10.1007/s42729-022-00881-1	http://dx.doi.org/10.1007/s42729-022-00881-1		SEP 2022											WOS:000850416700005
J	Patil, KS; Gupta, SK; Marathi, B; Danam, S; Thatikunta, R; Rathore, A; Das, RR; Dangi, KS; Yadav, OP				Patil, K. Sudarshan; Gupta, Shashi Kumar; Marathi, Balram; Danam, Shashibhushan; Thatikunta, Ramesh; Rathore, Abhishek; Das, Roma Rani; Dangi, Kuldeep Singh; Yadav, Om Parkash			African and Asian origin pearl millet populations: Genetic diversity pattern and its association with yield heterosis	CROP SCIENCE												Pearl millet [Pennisetum glaucum (L.) R. Br.] is a staple food crop of arid and semi-arid regions of Asia and Africa. Forty-five pearl millet populations of Asian and African origin were assessed for genetic diversity using 29 simple sequence repeat (SSR) markers. The SSR-based clustering and structure analyses showed that Asian origin-Asian bred (As-As) and African origin-African bred (Af-Af) populations were distributed across seven clusters, indicating no strong relationship among populations with their geographical origin. Most of the African origin-Asian bred (Af-As) populations had a higher average number of alleles per locus than As-As or Af-Af populations, and the majority of them clustered separately from As-As or Af-Af populations, indicating that introgression of African origin breeding materials led to the development of new gene pools adapted to the Asian region. Fourteen populations representing seven clusters were crossed according to a diallel mating design to generate 91 population hybrids (seeds of direct and reciprocal crosses were mixed) and evaluated at three locations in 2016. All the 91 hybrids when partitioned into three groups based on genetic distance (GD) between parental combinations (low, moderate, and high), revealed no correlation between GD and panmictic midparent heterosis in any of the groups, indicating that grain yield heterosis cannot be predicted based on GD. Two population hybrids (GB 8735 x ICMP 87307 and Sudan I x Ugandi) exhibited high levels of yield heterosis over standard checks and can be further utilized using different breeding schemes to develop high-yielding pearl millet cultivars.						K, SUDARSHAN PATIL/0000-0002-8218-2674; Marathi, Balram/0000-0003-1747-6438													0011-183X	1435-0653				NOV-DEC	2020	60	6					3035	3048		10.1002/csc2.20245	http://dx.doi.org/10.1002/csc2.20245													WOS:000615988600016
J	Stroud, E; Bogaard, A; Charles, M				Stroud, Elizabeth; Bogaard, Amy; Charles, Michael			A stable isotope and functional weed ecology investigation into Chalcolithic cultivation practices in Central Anatolia: Catalhoyuk, Camlibel Tarlasi and Kurucay	JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS												The integration of stable isotope analysis of crop remains with the ecological analysis of archaeological weed flora allows for a detailed reconstruction of crop husbandry and arable growing conditions. This paper presents the first such study for developed Neolithic and Chalcolithic Central Anatolia, exploring crop husbandry at the large (8 ha) early 6th millennium BC site of Catalho spacing diaeresis yuk West and the last phases of the preceding Neolithic Catalho spacing diaeresis yuk East, located on the western end of the Konya Plain, and the small 4th millennium sites of Camlibel Tarlasi (0.25 ha), located in the loop of the Kizilirmak river, and Kurucay Ho spacing diaeresis yuk (similar to 1 ha), located on the shore of Lake Burdur. The results reveal the mosaic nature of Catalho spacing diaeresis yuk cultivation; the complex ecosystem, naturally N-15 enriched, was additionally anthropogenically improved, while inhabitants also chose to cultivate barley in drier conditions to the wheats and pulses. The smaller, Late Chalcolithic site of Camlibel Tarlasi cultivated each individual crop species in variable conditions instead of selecting a specific species for cultivation in drier or wetter conditions. Each single species was cultivated in conditions with a wide range of water availabilities while receiving low-level manure application. Variation in water availability is possibly a consequence of the variable topography surrounding the site, with the hills potentially used for cultivation, providing a wide range of conditions due to their slope. Functional weed ecology complements the isotopic data, indicating the wider range of cultivation intensities surrounding Catalho spacing diaeresis yuk West, compared with more consistent, narrower ranges of growing conditions at Camlibel Tarlasi and Kurucay Ho spacing diaeresis yuk. Settlement date, site size and environment seem to be key contributing factors shaping the method used to cultivate crops at these Chalcolithic sites. The larger, earlier community of Catalho spacing diaeresis yuk West, located in a complex riverine ecosystem around the dryland anabranching channels of the Cars , amba river, cultivated species in different conditions and maintained a range of crop husbandry intensities, potentially reflecting differential access to limited resources. The smaller Late Chalcolithic sites, with communities consisting of one household to several households and located in less complex ecosystems with higher precipitation, maintained more stable crop growing conditions and management intensities. This is plausibly a consequence of equal access and sharing of critical resources for crop cultivation, such as labour, manure and land, coupled with the adequate precipitation rates.																			2352-409X					AUG	2021	38								103010	10.1016/j.jasrep.2021.103010	http://dx.doi.org/10.1016/j.jasrep.2021.103010		MAY 2021											WOS:000684858100005
J	Wu, B; Li, LD; Xu, L; Li, XL				Wu, Bing; Li, Ludi; Xu, Ling; Li, Xinlu			Modelling sheet erosion on steep slopes of clay loess soil using a rainfall simulator	BIOSYSTEMS ENGINEERING												The process of sheet erosion has a dramatic influence on the development of soil erosion. To successfully model sheet erosion it is necessary to establish a suitable erosion prediction model for regions with clay loess soil. This study strives to achieve the following: 1) understanding and quantifying sheet erosion patterns caused by different variations of the rainfall intensity, slope steepness, and flow velocity, and 2) evaluate the influence of hydrodynamic parameters on sheet erosion for clay loess soil. A series of simulation experiments of rainfall on clay loess soil were carried out using a range of values of rainfall intensity (54, 78, 102, 126 and 150 mm h(-1)) and gradient (8.7, 17.6, 26.8, 36.4 and 46.6%). The simulation outcomes demonstrated that the rate of sheet erosion followed a power function of rainfall intensity and also gradient with a coefficient of determination R-2 of 0.98 and a NasheSutcliffe efficiency (NSE) of 0.96. The sensitivity of the sheet erosion rate to rainfall intensity was higher than its sensitivity to slope steepness. Furthermore, the sheet erosion rate could be predicted using its power-law dependence on flow velocity with R-2 of 0.88 and NSE of 0.82. The sheet erosion rate was optimally and linearly fitted with the shear stress with R-2 of 0.95 and NSE of 0.95, it was optimally fitted through power functions with either the stream power (with metrics of R-2 of 0.94 and NSE of 0.93) or the unit stream power (with R-2 of 0.74 and NSE of 0.68). Thus stream power represented a reliable predictor of the sheet erosion rate, and the shear stress was the better predictor. By contrast, the unit stream power was found to be a poor predictor of the sheet erosion rate. The findings of this study can help to accurately predict sheet erosion for clay loess soil on steep slopes. (C) 2022 IAgrE. Published by Elsevier Ltd. All rights reserved.					li, xinlu/HLX-5595-2023														1537-5110	1537-5129				APR	2022	216						1	12		10.1016/j.biosystemseng.2022.01.017	http://dx.doi.org/10.1016/j.biosystemseng.2022.01.017		FEB 2022											WOS:000819835400001
J	Fetjah, D; Idardare, Z; Ihssane, B; Ainlhout, LFZ; Bouqbis, L				Fetjah, Dounia; Idardare, Zaina; Ihssane, Bouchaib; Ainlhout, Lalla Fatima Zohra; Bouqbis, Laila			Seasonal <i>Paspalum vaginatum</i> Physiological Characteristics Change with Agricultural Byproduct Biochar in Sandy Potting Soil	BIOLOGY-BASEL												Simple Summary Understanding the changes in physiological parameters of Paspalum vaginatum is important for scientists and golf managers to maintain adequate irrigation and nutrient levels for this plant under harsh conditions. The south of Morocco is an area of the country well known for its luxury golf courses, even though the region has a dry climate due to low rainfall. Irrigation of its golf courses is a major issue in that region, particularly during the summer. Our goal was to see if the three biochars derived from agricultural wastes could improve the ecophysiological responses of P. vaginatum under adequate water supply and moderate drought stress. The effect of peanut hull biochar on improving the physiological and stomatal traits of seashore paspalum under two water shortages was clearer in the summer season compared to the winter and spring seasons in this study. By releasing carbon and organic matter, the addition of 6% peanut hull biochar to soil improved grass tolerance to soil-moisture stress physiology in the summer season. In fact, due to its ability to retain water, the application of peanut hull biochar to soil could potentially save 47.5% on turfgrass in hot, dry climates. A plastic pot open-air trial was conducted with the Paspalum vaginatum (seashore paspalum) using different rates of biochar or compost addition to sandy loam soil and two water treatments (60% and 20% of the water-holding capacity of the control) during three seasons (winter, spring, and summer). Paspalum growth, physiological characteristics, and physicochemical properties of soil were investigated. The effect of biochar on soil properties was assessed using factor analysis of mixed data (FAMD). Additionally, multiple factorial designs (MFA) were used to examine the impact of three biochars on physiological functions. Peanut hull biochar application increased soil fertility and chlorophyll concentration of paspalum leaves significantly compared to the other biochars. Physiological characteristics were significantly improved with peanut hull biochar under summer compared to winter and spring due to the accumulation of nutrients in the soil by the decomposition of biochar. The application rate of the three biochars reduced the water requirements of paspalum. The best result was obtained by incorporating 6% peanut hull biochar into the soil, which resulted in better soil quality and healthy grass in dryland conditions while using 47.5% less water. These findings can be suitable for golf managers and can serve as a solution for dry zones.					IHSSANE, Bouchaib/GLS-5583-2022	IHSSANE, Bouchaib/0000-0003-3988-8302														2079-7737				APR	2022	11	4							560	10.3390/biology11040560	http://dx.doi.org/10.3390/biology11040560								35453759					WOS:000785308200001
J	Zong, R; Wang, ZH; Zhang, JZ; Li, WH				Zong, Rui; Wang, Zhenhua; Zhang, Jinzhu; Li, Wenhao			The response of photosynthetic capacity and yield of cotton to various mulching practices under drip irrigation in Northwest China	AGRICULTURAL WATER MANAGEMENT												Mulched drip irrigation is regarded as an effective water-saving irrigation technique that is adopted widely in dryland regions. However, due to the lack of efficient mulch film recovery, residual plastic film fragments accumulating in soil nowadays pose a risk to agricultural production sustainability. To mitigate the pollution result from polyethylene (PE) film mulching and demonstrate the relationship between soil microenvironment, photosynthetic capacity, yield, and water use efficiency of cotton (Gossypium hirsutum L.) in various mulching practices, a two-year field experiment was carried out to test five mulching practices (sprayable degradable film mulching; biodegradable transparent film with an 80-day induction period mulching; biodegradable transparent film with a 100-day induction period mulching; conventional transparent polyethylene film mulching; no film mulching) in Xinjiang, Northwest China. The results showed that mulching significantly increased soil water content and temperature by 23.83% and 15.01% (average on two years) in topsoil compared to the bare soil surface, associated with a higher plant height, leaf area index, photosynthetic rate and aboveground biomass accumulation. Soil moisture, temperature, and crop height all significantly influenced cotton leaf photosynthetic rate, and soil moisture had the most significant impact (the direct path coefficient was 0.450). The highest cotton yield and WUE were observed in PE film mulching (5480.59 kg ha(-1) and 1.35 kg m(-3), respectively, average on two years) and the biodegradable transparent film with a 100-day induction period was comparable with PE film in yield increased and reduction of water loss (yield and WUE was 5357.51 kg ha(-1) and 1.29 kg m(-3), respectively, average on two years). The sprayable biodegradable film also had good wetting and warming effects on soil, but notably, sprayable film performances were still weaker than that in solid films. Compared to solid degradable films mulching, soil moisture, soil temperature, photosynthetic rate, yield, and WUE in sprayable film mulching was decreased by 5.55%, 7.19%, 31.41%, 5.31%, and 8.58% on average, respectively. In general, biodegradable transparent film with a 100-day induction period could significantly improve soil water-heat status, enhance cotton development, reduce water evaporation, increase cotton yield and WUE, which provides a cotton-cultivation option to control residual PE fragments pollution and maintained cotton yield.						Wang, Zhenhua/0000-0001-8541-7662													0378-3774	1873-2283				APR 30	2021	249								106814	10.1016/j.agwat.2021.106814	http://dx.doi.org/10.1016/j.agwat.2021.106814		FEB 2021											WOS:000629261400002
J	Le, TS; Morgenroth, J				Le, Thai Son; Morgenroth, Justin			Strategic expansion of existing forest monitoring plots: a case study using a stratified GIS-based modelling approach	NEW ZEALAND JOURNAL OF FORESTRY SCIENCE												Background: Understanding the relationship between sites and the plant species they support is essential for effective vegetation management. Site-species matching requires knowledge of the growth response of a given species to the full range of environmental conditions in potential planting sites. This can be achieved by repeatedly measuring species growth at a comprehensive network of sample plots that cover a range of environmental conditions, including topography, climate, and soil factors. The New Zealand Dryland Forests Initiative has established permanent sample plots (PSPs) of a plantation species, Eucalyptus bosistoana F.Muell, across New Zealand. However, these PSPs do not cover the entire range of environmental conditions available for the species and hence there is a need to expand the network of sites. The aim of this study was to determine optimal locations for new PSPs to provide more unique information to support site-species matching studies for Eucalyptus bosistoana in New Zealand. Methods: A geographic information system (GIS) and stratified random sampling method were used to generate a model to identify optimal locations for E. bosistoana PSP establishment The variables used in this study included topography, climate, and soil data. Redundancy between the initial set of potential explanatory variables was reduced by a multi-collinearity analysis. The potential habitat for the species was restricted to land with environmental conditions that could support E. bosistoana. AU environmental variables were stratified and an initial priority index for each stratum in each variable was calculated. Then a weighted-overlay analysis was conducted to create the final priority index, which was mapped to identify high-priority areas for targeted PSP expansion. Results: The existing PSP network for E. bosistoana generally covers the environmental conditions in low-elevation New Zealand dry lands, which are located alongside the east coast of the South Island, and the southern part of the North Island. The model identified high priority areas for PSP expansion, including several large regions in the North Island, especially in Rangitikei and Taupo Districts. Conclusions: The model successfully allowed identification of areas for a strategic expansion of permanent sample plots for E. bosistoana. Newly identified areas expand upon the topographic, climatic, and soil conditions represented by the existing PSP network. The new area for PSP expansion has potential to provide valuable information for further site-species matching studies. The methodology in this paper has potential to be used for other plot networks of a different species, or even natural forests.					Le, Thai Son/HNJ-4748-2023														0048-0134	1179-5395				NOV 5	2020	50								9	10.33494/nzjfs502020x41x	http://dx.doi.org/10.33494/nzjfs502020x41x													WOS:000595151100001
J	Tang, YZ; Wang, MD; Liu, Q; Hu, ZW; Zhang, J; Shi, TZ; Wu, GF; Su, FZ				Tang, Yuzhi; Wang, Mengdi; Liu, Qian; Hu, Zhongwen; Zhang, Jie; Shi, Tiezhu; Wu, Guofeng; Su, Fenzhen			Ecological carrying capacity and sustainability assessment for coastal zones: A novel framework based on spatial scene and three-dimensional ecological footprint model	ECOLOGICAL MODELLING												The ecological carrying capacity (ECC) assessment in coastal zones is essential for sustainable coastal manage-ment, but there remains a lack of a more effective assessment method to be applied across broad contexts. In this study, we proposed the concept of spatial scene, a geographical unit with a coordinate position, and high uni-fication in social-economic attributes, land cover, ecological function, and externalities, to substitute for the land use/land cover (LULC) in the traditional three-dimensional ecological footprint (EF3D) model, thereby estab-lishing a novel framework for coastal ECC (CECC) assessment. The coastal zone of the Guangdong-Hong Kong-Macao Greater Bay Area (GBA) was chosen to examine the applicability and reliability of our framework. Results showed that the CECC estimated by spatial scene in the study area reached 0.1877 gha per capita, totaled 3.99 million gha in 2019, and the scenes of marine capture and forest provided the largest CECC. The per capita ecological footprint size (EFsize), ecological footprint depth (EFdepth), and EF3D reached 0.1684 gha, 14.35, and 2.42 gha, respectively, representing unsustainable development in the GBA coastal zone. The EF3D mainly distributed in scenes of grassland, forest, industrial, marine capture, coastal intertidal and offshore (CIO) port-shipping, traffic station, dryland, and CIO industrial-urban, while only the scenes of services and CIO tourism-entertainment were within CECC and therefore sustainable. Hong Kong, Huizhou, and Dongguan had the largest per capita EF3D. Compared to our results, the CECC and EFsize estimated by the traditional EF3D model were respectively 18% and 6% lower, while their EFdepth and EF3D were respectively 21% and 13% higher, which should be attributed to the significant differences in classification standard and scale between spatial scene and LULC. Our results showed higher correlations and more significant relationships with total gross domestic product (GDP), marine GDP, and main energy EF than those based on the traditional LULC, indicating a better reflection of the economic development status, energy consumption structure, and marine economic develop-ment modes by our framework. It is recommended to accelerate the industrial transformation and upgrading, and strengthen the conservation of ecological, agricultural, and marine space, in order to promote the sustainable development of GBA coastal zone. Our study revealed that our framework is capable of serving as a more effective and accurate method for assessing CECC and sustainability.					Hu, Zhongwen/AAX-7567-2021	Tang, Yuzhi/0000-0003-2225-9905													0304-3800	1872-7026				APR	2022	466								109881	10.1016/j.ecolmodel.2022.109881	http://dx.doi.org/10.1016/j.ecolmodel.2022.109881		JAN 2022											WOS:000779142200011
J	Xie, Y; Tang, L; Yang, L; Zhang, YP; Song, HX; Tian, C; Rong, XM; Han, YL				Xie, Yong; Tang, Li; Yang, Lan; Zhang, Yuping; Song, Haixing; Tian, Chang; Rong, Xiangmin; Han, Yongliang			Polymer-coated urea effects on maize yield and nitrogen losses for hilly land of southern China	NUTRIENT CYCLING IN AGROECOSYSTEMS												The rational nitrogen (N) application rate for crops depends not only on yield but also on the environmental cost of N loss to the surrounding ecological environment. To explore the environmental and economic optimal N rate (EEONR) for dryland maize in the hilly areas of southern China, a field experiment was conducted with spring maize from 2015 to 2017. Common urea (CU, control, 240 kg N ha(-1)) and four polymer-coated urea (PCU) fertilization levels (100PCU, 90PCU, 80PCU, 70PCU, which respectively denotes 0, 10%, 20% and 30% reduction of PCU-N application based on the control) were employed in this trial. Maize yield, N loss and economic return were investigated over 3 years. The results were as follows: (1) relative to CU, a 0-20% reduction in the PCU-N application rate did not significantly affect the maize yield during the three consecutive years, however, a 30% reduction in the PCU-N application rate led to significant yield loss in the third year despite the consistent yields achieved in the first 2 years. (2) PCU application significantly abated N loss to the environment, and as N application rate decreased, N loss significantly reduced. Our results showed that a 0-30% reduction in the PCU-N application rate mitigated N loss by 12.8-46.1% via N2O, NH3, runoff and leaching, and the two main N-loss pathways were leaching (55.2-62.2%) and NH3 volatilization (29.8-36.0%). (3) A 0-30% reduction in the PCU-N application rate resulted in a deficit, ranging from 784 to 2438 CNY ha(-1) for increased earnings over CU because of the high purchase price of PCU. The net economic benefit was calculated from the N input cost, yield economic income and environment cost of N lost in the treatments with 0, 10%, 20% and 30% reduction of PCU-N and were - 1820 to 14,479, 402 to 14,612, 2306 to 14,613, and 3941 to 14,205 CNY ha(-1), respectively, and the net economic benefit of the CU plot was - 4003 to 14,671 CNY ha(-1). In summary, our findings suggest that reducing the PCU-N application rate by 20% is a reasonable EEONR for spring maize cultivation in hilly areas of southern China.					Zhang, Yuting/JRW-3937-2023; ZHANG, YUTING/HOH-4131-2023; zhang, yu/HNS-5948-2023	xie, YONG/0000-0002-2588-4784													1385-1314	1573-0867				APR	2020	116	3					299	312		10.1007/s10705-019-10038-9	http://dx.doi.org/10.1007/s10705-019-10038-9													WOS:000520832300003
J	Mausch, K; Harris, D; Dilley, L; Crossland, M; Pagella, T; Yim, J; Jones, E				Mausch, Kai; Harris, Dave; Dilley, Luke; Crossland, Mary; Pagella, Tim; Yim, Jules; Jones, Emma			Not All About Farming: Understanding Aspirations Can Challenge Assumptions About Rural Development	EUROPEAN JOURNAL OF DEVELOPMENT RESEARCH												Rural development is a political topic in which debate has been more focussed on externally identified needs than on demands or aspirations of the rural population and polarised between the attractions of urban income earning opportunities and the importance of rural farming communities for national food provision. The heterogeneity of local aspirations and their implications for development have barely been considered. We explore the aspirations of residents of three contrasting regions in Kenya that vary in their agricultural and off-farm potential. We argue that opportunities are a major framing influence on aspirations but there is important, and routinely overlooked, diversity within the communities which could inform future options for effective development. We outline how development initiatives could be redesigned to align more closely with aspirations. However, aspirations are a complex concept and, while our approach offered novel insights, these would be enriched when combined with household survey data.					Mausch, Kai/AAO-7207-2020	Mausch, Kai/0000-0002-2962-7646; Crossland, Mary/0000-0003-3887-2480													0957-8811	1743-9728				AUG	2021	33	4			SI		861	884		10.1057/s41287-021-00398-w	http://dx.doi.org/10.1057/s41287-021-00398-w		APR 2021											WOS:000640455100002
J	Jiang, TC; Dou, ZH; Liu, J; Gao, YJ; Malone, RW; Chen, S; Feng, H; Yu, Q; Xue, GN; He, JQ				Jiang, Tengcong; Dou, Zihe; Liu, Jian; Gao, Yujing; Malone, Robert W.; Chen, Shang; Feng, Hao; Yu, Qiang; Xue, Guining; He, Jianqiang			Simulating the Influences of Soil Water Stress on Leaf Expansion and Senescence of Winter Wheat	AGRICULTURAL AND FOREST METEOROLOGY												Current crop models usually need a lot of input information to simulate crop leaf area index and have relatively large simulation errors under soil water stress, which need to be improved. In this study, based on experiments conducted in glass soil columns and field under rainout shelters in four years (2012-2016) in Yangling, Shaanxi Province in China, we attempted to establish a dynamic model for simulating leaf expansion and senescence of winter wheat under soil water stress. First, a temperature response function was established with four cardinal temperatures (base temperature, lower optimum temperature, higher optimum temperature, and maximum temperature). Then two soil water stress functions were established to quantify the effect of soil water stress on the processes of leaf expansion and leaf senescence of main stem per plant. The first order derivative of a logistic function was then modified with the temperature and soil water stress response function and was used to simulate the daily rate of leaf area expansion and senescence of main stem. The parameters of the new model were estimated using the Solver add-in in MS Excel and then validated based on the data of soil column experiments in 2014-2015 growing season. Then the new model was evaluated with another dataset of column experiments conducted in 2015-2016. Furthermore, the influence of soil water stress on wheat tillering was included in the new model based on open field experiments in 2012-2013 growing season. Then, the new leaf area index (LAI) simulation model was further verified with the data of open field experiments under rainout shelter (2013-2014) and rainfed condition (2004-2005, 2005-2006, and 2008-2009) in different sites. A comparison was conducted between new LAI model and the original LAI module of CERES-Wheat. The results showed that the leaf expansion rate was not affected when the relative soil water availability was greater than 0.7; water stress inhibited the leaf expansion when relative soil water availability was between 0.2 and 0.7; leaves withered and yellowed when relative soil water availability was less than 0.2. The overall average root mean square error (RMSE) and residual accumulation coefficient (CRM) were 9.78 cm(2) plant(-1), -0.03, and 6.51 cm(2) plant(-1); 0.05 for model calibration and validation, respectively. The RMSE of LAI decreased by an average of 47.89% compared with the original LAI module of CERES-Wheat. The results of this study can help to improve the current CERES-Wheat model for model applications in the arid and semi-arid regions of China.					He, Jianqiang/GXN-3764-2022; Yu, Qiang/D-3702-2009; Gao, Yujing/HHC-0699-2022	He, Jianqiang/0000-0002-2094-555X; Yu, Qiang/0000-0001-6950-1821; Liu, Jian/0000-0001-8880-9856; Chen, Shang/0000-0001-9307-5666													0168-1923	1873-2240				SEP 15	2020	291								108061	10.1016/j.agrformet.2020.108061	http://dx.doi.org/10.1016/j.agrformet.2020.108061													WOS:000556177600023
J	Wang, J; Dai, W; Fang, KK; Gao, H; Sha, ZM; Cao, LK				Wang, Jun; Dai, Wei; Fang, Kaikai; Gao, Hui; Sha, Zhimin; Cao, Linkui			Nutrient Characterization in Soil Aggregate Fractions with Different Fertilizer Treatments in Greenhouse Vegetable Cultivation	AGRICULTURE-BASEL												Fertilization affects the formation and stability of soil aggregate, as well as the nutrient status of soil aggregate. However, the potential effect of compost on soil aggregate and its nutrient characteristics is still unclear. In view of this, we conducted a greenhouse vegetable cultivation experiment to evaluate soil water-stable aggregate (WSA) and its stability indices and aggregate nutrient stoichiometry characteristics at 0 to 20 cm soil depth with four treatments: (1) no fertilizer (CK), (2) chemical fertilizer (CF), (3) organic fertilizer (OF), and (4) chemical fertilizer plus organic fertilizer (CO). The results showed that the proportion of the 2 to 0.25 mm fraction was the greatest, followed by 0.25 to 0.053 mm, which accounted for 41.83 to 49.53% and 28.60 to 31.88% by weight, respectively. The mean weight diameter (MWD) value and the proportion of the >0.25 mm fraction in the CF, OF, and CO treatments were significantly higher than in the CK treatment. Within the fertilization treatments, the MWD and the proportion of the >0.25 mm fraction in the CO were significantly higher than those in CF and OF. Among all the aggregates, the soil organic carbon (SOC), total nitrogen (TN), and total phosphorus (TP) contents were the highest in the fraction of 0.25 to 0.053 mm. The CF, OF, and CO treatments significantly increased the SOC, TN, and TP contents compared with the CK treatment. The SOC content of fractions >2 mm and 0.25 to 0.053 mm in the CO treatment was significantly higher than that of the CF and OF treatments, and the TN and TP contents in all the aggregates (except < 0.053 mm) were the highest in the CO treatment. The SOC, TN, and TP contents in the 2 to 0.25 mm and 0.25 to 0.053 mm components contributed greatly to the soil SOC, TN, and TP reserves. There was no noticeable difference in the nutrient stoichiometry of the soil aggregate between the different treatments. Redundancy analysis (RDA) revealed that the soil physicochemical factors, including SOC, TN, TP, and pH, significantly explained the stability of the soil aggregate. To summarize, chemical fertilizer combined with organic fertilizer positively affected the stability and nutrient accumulation of soil aggregates in greenhouse dryland.						Cao, Linkui/0000-0002-2574-7763														2077-0472				APR	2022	12	4							440	10.3390/agriculture12040440	http://dx.doi.org/10.3390/agriculture12040440													WOS:000787469500001
J	Qu, JH; Li, LJ; Bai, JH; Chen, GM; Zhang, YL; Chang, Q				Qu, Jiahui; Li, Lijun; Bai, Jianhui; Chen, Guangmin; Zhang, Yanli; Chang, Qing			Influence of Different Proportion Intercropping on Oat and Common Vetch Yields and Nutritional Composition at Different Growth Stages	AGRONOMY-BASEL												Crop yield mainly depends on environment and cultivation practices that vary according to a growing environment. However, an oat (Avena sativa L.)-common vetch (Vicia sativa L.) intercrop system has not been fully developed in the agro-pastoral ecotone of Inner Mongolia, China. This study evaluated the effects of seven treatments, including five oat-common vetch intercropping patterns, sole oat, and sole vetch on yield and quality performance at different growth periods [75 days after sowing (DAS), 90 DAS, 105 DAS], on the basis of field experiments conducted in the agro-pastoral ecotone of Inner Mongolia in 2015 and 2016. The OV3:1 (oat intercropped with common vetch at seeding ratios 3:1) treatment at 105 DAS in 2016 was superior to other treatments, as it achieved the highest shoot dry matter, increasing by 24.1% and 37.1% compared to sole oat and common vetch. The crude fat (CF) contents, CF yield, and crude protein (CP) yield increased under OV3:1, and acid detergent fiber (ADF) decreased under OV3:1, compared to monoculture. The results indicate that intercropping is an efficient cropping system for the agro-pastoral ecotone of Inner Mongolia. The appropriate proportion of oat and common vetch intercropping at 3:1 and harvesting time not only increases crop yield but also improves the crop quality.					Li, Lijun/AAG-9407-2019	Li, Lijun/0000-0002-7406-6702														2073-4395				AUG	2022	12	8							1908	10.3390/agronomy12081908	http://dx.doi.org/10.3390/agronomy12081908													WOS:000846406700001
